filename,class_name
6404.jpg,Cell
10832.jpg,No-Anomaly
3780.jpg,Cell-Multi
4194.jpg,Cell-Multi
8240.jpg,Soiling
17288.jpg,No-Anomaly
5682.jpg,Cell
80.jpg,Offline-Module
14601.jpg,No-Anomaly
2004.jpg,Diode
7142.jpg,Cracking
11055.jpg,No-Anomaly
11418.jpg,No-Anomaly
3899.jpg,Cell-Multi
3626.jpg,Cell-Multi
12547.jpg,No-Anomaly
13563.jpg,No-Anomaly
14336.jpg,No-Anomaly
19840.jpg,No-Anomaly
19597.jpg,No-Anomaly
9467.jpg,Vegetation
14911.jpg,No-Anomaly
16378.jpg,No-Anomaly
3395.jpg,Shadowing
3357.jpg,Shadowing
18104.jpg,No-Anomaly
421.jpg,Offline-Module
1952.jpg,Diode
11093.jpg,No-Anomaly
15145.jpg,No-Anomaly
11707.jpg,No-Anomaly
17681.jpg,No-Anomaly
18999.jpg,No-Anomaly
14003.jpg,No-Anomaly
294.jpg,Offline-Module
19868.jpg,No-Anomaly
14155.jpg,No-Anomaly
16932.jpg,No-Anomaly
14884.jpg,No-Anomaly
3786.jpg,Cell-Multi
11482.jpg,No-Anomaly
15191.jpg,No-Anomaly
16515.jpg,No-Anomaly
6218.jpg,Cell
16604.jpg,No-Anomaly
2925.jpg,Shadowing
6841.jpg,Hot-Spot
16226.jpg,No-Anomaly
5774.jpg,Cell
19860.jpg,No-Anomaly
1392.jpg,Diode
1155.jpg,Diode
8889.jpg,Vegetation
1085.jpg,Diode
5030.jpg,Cell
15941.jpg,No-Anomaly
18399.jpg,No-Anomaly
6751.jpg,Hot-Spot
18893.jpg,No-Anomaly
8600.jpg,Vegetation
9276.jpg,Vegetation
6085.jpg,Cell
4560.jpg,Cell-Multi
4266.jpg,Cell-Multi
14030.jpg,No-Anomaly
15058.jpg,No-Anomaly
6435.jpg,Cell
17599.jpg,No-Anomaly
15670.jpg,No-Anomaly
9895.jpg,Vegetation
13704.jpg,No-Anomaly
1251.jpg,Diode
422.jpg,Offline-Module
16510.jpg,No-Anomaly
15338.jpg,No-Anomaly
10421.jpg,No-Anomaly
351.jpg,Offline-Module
6342.jpg,Cell
19234.jpg,No-Anomaly
11589.jpg,No-Anomaly
3230.jpg,Shadowing
3638.jpg,Cell-Multi
17236.jpg,No-Anomaly
13486.jpg,No-Anomaly
385.jpg,Offline-Module
13658.jpg,No-Anomaly
7738.jpg,Cracking
15043.jpg,No-Anomaly
3453.jpg,Shadowing
6883.jpg,Hot-Spot
6283.jpg,Cell
13845.jpg,No-Anomaly
2544.jpg,Shadowing
12827.jpg,No-Anomaly
15944.jpg,No-Anomaly
13788.jpg,No-Anomaly
5263.jpg,Cell
6757.jpg,Hot-Spot
10827.jpg,No-Anomaly
17841.jpg,No-Anomaly
9055.jpg,Vegetation
15130.jpg,No-Anomaly
8377.jpg,Vegetation
3614.jpg,Cell-Multi
9849.jpg,Vegetation
667.jpg,Offline-Module
15225.jpg,No-Anomaly
5320.jpg,Cell
4829.jpg,Cell-Multi
11346.jpg,No-Anomaly
11068.jpg,No-Anomaly
15410.jpg,No-Anomaly
3558.jpg,Cell-Multi
12399.jpg,No-Anomaly
6738.jpg,Hot-Spot
9860.jpg,Vegetation
14481.jpg,No-Anomaly
2048.jpg,Diode
8196.jpg,Soiling
18913.jpg,No-Anomaly
12598.jpg,No-Anomaly
2275.jpg,Diode
16851.jpg,No-Anomaly
15049.jpg,No-Anomaly
10923.jpg,No-Anomaly
7518.jpg,Cracking
2038.jpg,Diode
1073.jpg,Diode
18060.jpg,No-Anomaly
15068.jpg,No-Anomaly
9261.jpg,Vegetation
14035.jpg,No-Anomaly
10433.jpg,No-Anomaly
17989.jpg,No-Anomaly
19372.jpg,No-Anomaly
11734.jpg,No-Anomaly
14575.jpg,No-Anomaly
17662.jpg,No-Anomaly
2742.jpg,Shadowing
16126.jpg,No-Anomaly
12016.jpg,No-Anomaly
11190.jpg,No-Anomaly
3339.jpg,Shadowing
15446.jpg,No-Anomaly
9194.jpg,Vegetation
16633.jpg,No-Anomaly
19605.jpg,No-Anomaly
15995.jpg,No-Anomaly
487.jpg,Offline-Module
2067.jpg,Diode
5489.jpg,Cell
5166.jpg,Cell
19818.jpg,No-Anomaly
4267.jpg,Cell-Multi
14413.jpg,No-Anomaly
6105.jpg,Cell
14690.jpg,No-Anomaly
16079.jpg,No-Anomaly
15564.jpg,No-Anomaly
6721.jpg,Cell
7656.jpg,Cracking
19478.jpg,No-Anomaly
15334.jpg,No-Anomaly
10776.jpg,No-Anomaly
4655.jpg,Cell-Multi
8820.jpg,Vegetation
2561.jpg,Shadowing
9433.jpg,Vegetation
3256.jpg,Shadowing
5671.jpg,Cell
15445.jpg,No-Anomaly
9537.jpg,Vegetation
11212.jpg,No-Anomaly
4156.jpg,Cell-Multi
18609.jpg,No-Anomaly
12596.jpg,No-Anomaly
350.jpg,Offline-Module
13857.jpg,No-Anomaly
11720.jpg,No-Anomaly
16263.jpg,No-Anomaly
8815.jpg,Vegetation
5157.jpg,Cell
3809.jpg,Cell-Multi
18326.jpg,No-Anomaly
16029.jpg,No-Anomaly
5942.jpg,Cell
14078.jpg,No-Anomaly
5579.jpg,Cell
6459.jpg,Cell
14698.jpg,No-Anomaly
6002.jpg,Cell
6034.jpg,Cell
11649.jpg,No-Anomaly
17630.jpg,No-Anomaly
4812.jpg,Cell-Multi
11488.jpg,No-Anomaly
7294.jpg,Cracking
1793.jpg,Diode
13976.jpg,No-Anomaly
14680.jpg,No-Anomaly
8310.jpg,Soiling
15254.jpg,No-Anomaly
9324.jpg,Vegetation
10276.jpg,No-Anomaly
11645.jpg,No-Anomaly
7840.jpg,Cracking
19176.jpg,No-Anomaly
18031.jpg,No-Anomaly
13812.jpg,No-Anomaly
7857.jpg,Cracking
9258.jpg,Vegetation
18559.jpg,No-Anomaly
10663.jpg,No-Anomaly
2720.jpg,Shadowing
8632.jpg,Vegetation
2100.jpg,Diode
19703.jpg,No-Anomaly
2979.jpg,Shadowing
2549.jpg,Shadowing
16278.jpg,No-Anomaly
17786.jpg,No-Anomaly
13001.jpg,No-Anomaly
5338.jpg,Cell
7701.jpg,Cracking
18825.jpg,No-Anomaly
7689.jpg,Cracking
5827.jpg,Cell
15885.jpg,No-Anomaly
9812.jpg,Vegetation
9177.jpg,Vegetation
2127.jpg,Diode
18159.jpg,No-Anomaly
1194.jpg,Diode
9785.jpg,Vegetation
19665.jpg,No-Anomaly
15523.jpg,No-Anomaly
4450.jpg,Cell-Multi
3833.jpg,Cell-Multi
5215.jpg,Cell
19075.jpg,No-Anomaly
5217.jpg,Cell
2356.jpg,Diode
1939.jpg,Diode
15084.jpg,No-Anomaly
8627.jpg,Vegetation
12608.jpg,No-Anomaly
15581.jpg,No-Anomaly
4782.jpg,Cell-Multi
6256.jpg,Cell
1718.jpg,Diode
5369.jpg,Cell
7059.jpg,Cracking
18627.jpg,No-Anomaly
18777.jpg,No-Anomaly
8631.jpg,Vegetation
9306.jpg,Vegetation
2506.jpg,Shadowing
18215.jpg,No-Anomaly
19328.jpg,No-Anomaly
19539.jpg,No-Anomaly
10376.jpg,No-Anomaly
2953.jpg,Shadowing
3856.jpg,Cell-Multi
9266.jpg,Vegetation
3362.jpg,Shadowing
17448.jpg,No-Anomaly
12429.jpg,No-Anomaly
1003.jpg,Diode
19518.jpg,No-Anomaly
2818.jpg,Shadowing
13130.jpg,No-Anomaly
9175.jpg,Vegetation
9420.jpg,Vegetation
5956.jpg,Cell
12193.jpg,No-Anomaly
17242.jpg,No-Anomaly
11095.jpg,No-Anomaly
9574.jpg,Vegetation
13188.jpg,No-Anomaly
17434.jpg,No-Anomaly
10732.jpg,No-Anomaly
16017.jpg,No-Anomaly
431.jpg,Offline-Module
16785.jpg,No-Anomaly
15371.jpg,No-Anomaly
11756.jpg,No-Anomaly
16778.jpg,No-Anomaly
19373.jpg,No-Anomaly
16142.jpg,No-Anomaly
1851.jpg,Diode
14564.jpg,No-Anomaly
5643.jpg,Cell
13405.jpg,No-Anomaly
9923.jpg,Vegetation
16042.jpg,No-Anomaly
5381.jpg,Cell
18695.jpg,No-Anomaly
10940.jpg,No-Anomaly
6643.jpg,Cell
3595.jpg,Cell-Multi
11462.jpg,No-Anomaly
9826.jpg,Vegetation
9123.jpg,Vegetation
5561.jpg,Cell
1649.jpg,Diode
16545.jpg,No-Anomaly
7550.jpg,Cracking
15073.jpg,No-Anomaly
1703.jpg,Diode
11925.jpg,No-Anomaly
5813.jpg,Cell
4139.jpg,Cell-Multi
8133.jpg,Hot-Spot-Multi
10686.jpg,No-Anomaly
10747.jpg,No-Anomaly
3438.jpg,Shadowing
8738.jpg,Vegetation
5322.jpg,Cell
7509.jpg,Cracking
7405.jpg,Cracking
18269.jpg,No-Anomaly
13865.jpg,No-Anomaly
8487.jpg,Vegetation
4316.jpg,Cell-Multi
7779.jpg,Cracking
14405.jpg,No-Anomaly
12643.jpg,No-Anomaly
13454.jpg,No-Anomaly
14673.jpg,No-Anomaly
9540.jpg,Vegetation
2351.jpg,Diode
2695.jpg,Shadowing
6611.jpg,Cell
5833.jpg,Cell
10337.jpg,No-Anomaly
1769.jpg,Diode
5836.jpg,Cell
7036.jpg,Cracking
10698.jpg,No-Anomaly
272.jpg,Offline-Module
15189.jpg,No-Anomaly
4062.jpg,Cell-Multi
12974.jpg,No-Anomaly
15704.jpg,No-Anomaly
7180.jpg,Cracking
1231.jpg,Diode
16953.jpg,No-Anomaly
6602.jpg,Cell
13534.jpg,No-Anomaly
7117.jpg,Cracking
243.jpg,Offline-Module
6165.jpg,Cell
8512.jpg,Vegetation
4933.jpg,Cell
18046.jpg,No-Anomaly
4961.jpg,Cell
7826.jpg,Cracking
7028.jpg,Cracking
2972.jpg,Shadowing
4411.jpg,Cell-Multi
6267.jpg,Cell
19467.jpg,No-Anomaly
16779.jpg,No-Anomaly
334.jpg,Offline-Module
7776.jpg,Cracking
16694.jpg,No-Anomaly
12340.jpg,No-Anomaly
18012.jpg,No-Anomaly
15134.jpg,No-Anomaly
6301.jpg,Cell
8448.jpg,Vegetation
13903.jpg,No-Anomaly
7013.jpg,Cracking
13890.jpg,No-Anomaly
12592.jpg,No-Anomaly
9663.jpg,Vegetation
11898.jpg,No-Anomaly
9927.jpg,Vegetation
2345.jpg,Diode
7291.jpg,Cracking
165.jpg,Offline-Module
17278.jpg,No-Anomaly
18099.jpg,No-Anomaly
10160.jpg,No-Anomaly
18388.jpg,No-Anomaly
1973.jpg,Diode
17693.jpg,No-Anomaly
1830.jpg,Diode
8157.jpg,Soiling
1050.jpg,Diode
8579.jpg,Vegetation
2959.jpg,Shadowing
6606.jpg,Cell
6849.jpg,Hot-Spot
17093.jpg,No-Anomaly
16059.jpg,No-Anomaly
19713.jpg,No-Anomaly
16607.jpg,No-Anomaly
13470.jpg,No-Anomaly
10777.jpg,No-Anomaly
13543.jpg,No-Anomaly
9728.jpg,Vegetation
17413.jpg,No-Anomaly
62.jpg,Offline-Module
17858.jpg,No-Anomaly
3497.jpg,Shadowing
9320.jpg,Vegetation
9112.jpg,Vegetation
9254.jpg,Vegetation
9087.jpg,Vegetation
3532.jpg,Shadowing
6950.jpg,Hot-Spot
18477.jpg,No-Anomaly
16944.jpg,No-Anomaly
7988.jpg,Hot-Spot-Multi
3834.jpg,Cell-Multi
12168.jpg,No-Anomaly
8563.jpg,Vegetation
7401.jpg,Cracking
18427.jpg,No-Anomaly
3156.jpg,Shadowing
5463.jpg,Cell
4388.jpg,Cell-Multi
8543.jpg,Vegetation
17804.jpg,No-Anomaly
16253.jpg,No-Anomaly
8505.jpg,Vegetation
12825.jpg,No-Anomaly
6272.jpg,Cell
14192.jpg,No-Anomaly
12240.jpg,No-Anomaly
5460.jpg,Cell
18407.jpg,No-Anomaly
2780.jpg,Shadowing
16731.jpg,No-Anomaly
9316.jpg,Vegetation
12036.jpg,No-Anomaly
10128.jpg,No-Anomaly
11787.jpg,No-Anomaly
16168.jpg,No-Anomaly
2908.jpg,Shadowing
8111.jpg,Hot-Spot-Multi
7374.jpg,Cracking
8489.jpg,Vegetation
5711.jpg,Cell
16331.jpg,No-Anomaly
14080.jpg,No-Anomaly
16549.jpg,No-Anomaly
770.jpg,Offline-Module
8932.jpg,Vegetation
13406.jpg,No-Anomaly
6717.jpg,Cell
10384.jpg,No-Anomaly
9329.jpg,Vegetation
3055.jpg,Shadowing
19569.jpg,No-Anomaly
19966.jpg,No-Anomaly
10262.jpg,No-Anomaly
1522.jpg,Diode
12597.jpg,No-Anomaly
3457.jpg,Shadowing
9641.jpg,Vegetation
1626.jpg,Diode
6877.jpg,Hot-Spot
15374.jpg,No-Anomaly
17744.jpg,No-Anomaly
13341.jpg,No-Anomaly
5595.jpg,Cell
16313.jpg,No-Anomaly
11475.jpg,No-Anomaly
4457.jpg,Cell-Multi
6542.jpg,Cell
5086.jpg,Cell
647.jpg,Offline-Module
15668.jpg,No-Anomaly
15397.jpg,No-Anomaly
16732.jpg,No-Anomaly
14058.jpg,No-Anomaly
13203.jpg,No-Anomaly
11779.jpg,No-Anomaly
348.jpg,Offline-Module
9888.jpg,Vegetation
2418.jpg,Diode
6978.jpg,Cracking
12957.jpg,No-Anomaly
2665.jpg,Shadowing
17713.jpg,No-Anomaly
10580.jpg,No-Anomaly
6538.jpg,Cell
19440.jpg,No-Anomaly
633.jpg,Offline-Module
4212.jpg,Cell-Multi
12003.jpg,No-Anomaly
14664.jpg,No-Anomaly
14404.jpg,No-Anomaly
15942.jpg,No-Anomaly
19145.jpg,No-Anomaly
11372.jpg,No-Anomaly
1179.jpg,Diode
2242.jpg,Diode
1125.jpg,Diode
19917.jpg,No-Anomaly
5823.jpg,Cell
1068.jpg,Diode
1986.jpg,Diode
18566.jpg,No-Anomaly
11367.jpg,No-Anomaly
3479.jpg,Shadowing
5058.jpg,Cell
18128.jpg,No-Anomaly
4213.jpg,Cell-Multi
15442.jpg,No-Anomaly
3888.jpg,Cell-Multi
8615.jpg,Vegetation
104.jpg,Offline-Module
9222.jpg,Vegetation
4263.jpg,Cell-Multi
11641.jpg,No-Anomaly
18247.jpg,No-Anomaly
12355.jpg,No-Anomaly
9271.jpg,Vegetation
4586.jpg,Cell-Multi
5300.jpg,Cell
6317.jpg,Cell
5469.jpg,Cell
15586.jpg,No-Anomaly
7571.jpg,Cracking
2393.jpg,Diode
8606.jpg,Vegetation
13166.jpg,No-Anomaly
4099.jpg,Cell-Multi
7279.jpg,Cracking
7799.jpg,Cracking
2257.jpg,Diode
4865.jpg,Cell
8468.jpg,Vegetation
5701.jpg,Cell
11168.jpg,No-Anomaly
13619.jpg,No-Anomaly
8388.jpg,Vegetation
19442.jpg,No-Anomaly
16773.jpg,No-Anomaly
8070.jpg,Hot-Spot-Multi
2585.jpg,Shadowing
11300.jpg,No-Anomaly
13803.jpg,No-Anomaly
11046.jpg,No-Anomaly
12494.jpg,No-Anomaly
1619.jpg,Diode
18881.jpg,No-Anomaly
18886.jpg,No-Anomaly
1459.jpg,Diode
6471.jpg,Cell
19160.jpg,No-Anomaly
7357.jpg,Cracking
7442.jpg,Cracking
7275.jpg,Cracking
18205.jpg,No-Anomaly
627.jpg,Offline-Module
98.jpg,Offline-Module
11980.jpg,No-Anomaly
13217.jpg,No-Anomaly
6364.jpg,Cell
13627.jpg,No-Anomaly
6147.jpg,Cell
10929.jpg,No-Anomaly
6871.jpg,Hot-Spot
17526.jpg,No-Anomaly
3794.jpg,Cell-Multi
1233.jpg,Diode
15951.jpg,No-Anomaly
5465.jpg,Cell
6431.jpg,Cell
1442.jpg,Diode
8224.jpg,Soiling
9811.jpg,Vegetation
742.jpg,Offline-Module
19109.jpg,No-Anomaly
8416.jpg,Vegetation
14681.jpg,No-Anomaly
10072.jpg,No-Anomaly
6159.jpg,Cell
5679.jpg,Cell
6181.jpg,Cell
2217.jpg,Diode
14620.jpg,No-Anomaly
2898.jpg,Shadowing
12486.jpg,No-Anomaly
8538.jpg,Vegetation
13529.jpg,No-Anomaly
19427.jpg,No-Anomaly
1524.jpg,Diode
9525.jpg,Vegetation
2958.jpg,Shadowing
8265.jpg,Soiling
19998.jpg,No-Anomaly
16890.jpg,No-Anomaly
19890.jpg,No-Anomaly
831.jpg,Diode-Multi
8544.jpg,Vegetation
9763.jpg,Vegetation
19661.jpg,No-Anomaly
5844.jpg,Cell
10164.jpg,No-Anomaly
14322.jpg,No-Anomaly
1694.jpg,Diode
16428.jpg,No-Anomaly
15076.jpg,No-Anomaly
13498.jpg,No-Anomaly
10595.jpg,No-Anomaly
980.jpg,Diode-Multi
4234.jpg,Cell-Multi
10365.jpg,No-Anomaly
14540.jpg,No-Anomaly
17834.jpg,No-Anomaly
8654.jpg,Vegetation
12723.jpg,No-Anomaly
14067.jpg,No-Anomaly
8900.jpg,Vegetation
10338.jpg,No-Anomaly
17624.jpg,No-Anomaly
17507.jpg,No-Anomaly
4108.jpg,Cell-Multi
8475.jpg,Vegetation
14034.jpg,No-Anomaly
9590.jpg,Vegetation
17157.jpg,No-Anomaly
6965.jpg,Hot-Spot
2343.jpg,Diode
14668.jpg,No-Anomaly
13420.jpg,No-Anomaly
2359.jpg,Diode
9399.jpg,Vegetation
11211.jpg,No-Anomaly
10762.jpg,No-Anomaly
10403.jpg,No-Anomaly
12868.jpg,No-Anomaly
12376.jpg,No-Anomaly
789.jpg,Offline-Module
19686.jpg,No-Anomaly
9218.jpg,Vegetation
17939.jpg,No-Anomaly
5606.jpg,Cell
7742.jpg,Cracking
16452.jpg,No-Anomaly
6774.jpg,Hot-Spot
7717.jpg,Cracking
14521.jpg,No-Anomaly
4768.jpg,Cell-Multi
11056.jpg,No-Anomaly
10082.jpg,No-Anomaly
5326.jpg,Cell
8466.jpg,Vegetation
15970.jpg,No-Anomaly
1213.jpg,Diode
12908.jpg,No-Anomaly
19870.jpg,No-Anomaly
17654.jpg,No-Anomaly
6482.jpg,Cell
2676.jpg,Shadowing
11503.jpg,No-Anomaly
19232.jpg,No-Anomaly
8228.jpg,Soiling
1264.jpg,Diode
17559.jpg,No-Anomaly
9039.jpg,Vegetation
14363.jpg,No-Anomaly
8480.jpg,Vegetation
9869.jpg,Vegetation
4727.jpg,Cell-Multi
18201.jpg,No-Anomaly
4624.jpg,Cell-Multi
6187.jpg,Cell
6584.jpg,Cell
18234.jpg,No-Anomaly
12941.jpg,No-Anomaly
8283.jpg,Soiling
19701.jpg,No-Anomaly
17557.jpg,No-Anomaly
16701.jpg,No-Anomaly
14288.jpg,No-Anomaly
13732.jpg,No-Anomaly
9564.jpg,Vegetation
19379.jpg,No-Anomaly
19312.jpg,No-Anomaly
13011.jpg,No-Anomaly
4374.jpg,Cell-Multi
1052.jpg,Diode
11741.jpg,No-Anomaly
3351.jpg,Shadowing
4500.jpg,Cell-Multi
19772.jpg,No-Anomaly
7377.jpg,Cracking
6620.jpg,Cell
3719.jpg,Cell-Multi
14520.jpg,No-Anomaly
1632.jpg,Diode
1191.jpg,Diode
8997.jpg,Vegetation
12794.jpg,No-Anomaly
5875.jpg,Cell
4939.jpg,Cell
2079.jpg,Diode
5933.jpg,Cell
205.jpg,Offline-Module
7039.jpg,Cracking
17516.jpg,No-Anomaly
14022.jpg,No-Anomaly
7415.jpg,Cracking
13339.jpg,No-Anomaly
981.jpg,Diode-Multi
7451.jpg,Cracking
15859.jpg,No-Anomaly
16304.jpg,No-Anomaly
13653.jpg,No-Anomaly
8982.jpg,Vegetation
9044.jpg,Vegetation
996.jpg,Diode-Multi
18751.jpg,No-Anomaly
14637.jpg,No-Anomaly
6068.jpg,Cell
19679.jpg,No-Anomaly
8723.jpg,Vegetation
9807.jpg,Vegetation
12022.jpg,No-Anomaly
14111.jpg,No-Anomaly
5554.jpg,Cell
19020.jpg,No-Anomaly
10874.jpg,No-Anomaly
6433.jpg,Cell
5873.jpg,Cell
8191.jpg,Soiling
13276.jpg,No-Anomaly
9561.jpg,Vegetation
16503.jpg,No-Anomaly
15745.jpg,No-Anomaly
13106.jpg,No-Anomaly
1462.jpg,Diode
44.jpg,Offline-Module
11088.jpg,No-Anomaly
699.jpg,Offline-Module
2195.jpg,Diode
16130.jpg,No-Anomaly
6798.jpg,Hot-Spot
7755.jpg,Cracking
13040.jpg,No-Anomaly
18381.jpg,No-Anomaly
12900.jpg,No-Anomaly
5090.jpg,Cell
15258.jpg,No-Anomaly
6857.jpg,Hot-Spot
17906.jpg,No-Anomaly
8364.jpg,Vegetation
5266.jpg,Cell
16421.jpg,No-Anomaly
8015.jpg,Hot-Spot-Multi
12448.jpg,No-Anomaly
5409.jpg,Cell
1500.jpg,Diode
9150.jpg,Vegetation
5179.jpg,Cell
12098.jpg,No-Anomaly
8374.jpg,Vegetation
7213.jpg,Cracking
14728.jpg,No-Anomaly
5768.jpg,Cell
19359.jpg,No-Anomaly
8263.jpg,Soiling
14476.jpg,No-Anomaly
1142.jpg,Diode
5427.jpg,Cell
11302.jpg,No-Anomaly
1417.jpg,Diode
13790.jpg,No-Anomaly
5227.jpg,Cell
2396.jpg,Diode
1599.jpg,Diode
14525.jpg,No-Anomaly
3092.jpg,Shadowing
8641.jpg,Vegetation
6466.jpg,Cell
5986.jpg,Cell
5115.jpg,Cell
13727.jpg,No-Anomaly
456.jpg,Offline-Module
10681.jpg,No-Anomaly
15695.jpg,No-Anomaly
1968.jpg,Diode
8768.jpg,Vegetation
7497.jpg,Cracking
2640.jpg,Shadowing
10397.jpg,No-Anomaly
11004.jpg,No-Anomaly
18379.jpg,No-Anomaly
3448.jpg,Shadowing
11923.jpg,No-Anomaly
19092.jpg,No-Anomaly
148.jpg,Offline-Module
15205.jpg,No-Anomaly
15879.jpg,No-Anomaly
17296.jpg,No-Anomaly
11568.jpg,No-Anomaly
5309.jpg,Cell
12080.jpg,No-Anomaly
7182.jpg,Cracking
122.jpg,Offline-Module
4337.jpg,Cell-Multi
2823.jpg,Shadowing
12327.jpg,No-Anomaly
17436.jpg,No-Anomaly
7935.jpg,Hot-Spot-Multi
3751.jpg,Cell-Multi
19121.jpg,No-Anomaly
19756.jpg,No-Anomaly
13134.jpg,No-Anomaly
9795.jpg,Vegetation
12394.jpg,No-Anomaly
17912.jpg,No-Anomaly
15712.jpg,No-Anomaly
9333.jpg,Vegetation
15624.jpg,No-Anomaly
9730.jpg,Vegetation
14706.jpg,No-Anomaly
16448.jpg,No-Anomaly
9159.jpg,Vegetation
12991.jpg,No-Anomaly
16830.jpg,No-Anomaly
19527.jpg,No-Anomaly
3631.jpg,Cell-Multi
8420.jpg,Vegetation
4709.jpg,Cell-Multi
5808.jpg,Cell
17189.jpg,No-Anomaly
8595.jpg,Vegetation
11521.jpg,No-Anomaly
17441.jpg,No-Anomaly
7444.jpg,Cracking
9224.jpg,Vegetation
19657.jpg,No-Anomaly
15422.jpg,No-Anomaly
3669.jpg,Cell-Multi
16596.jpg,No-Anomaly
6182.jpg,Cell
10924.jpg,No-Anomaly
15244.jpg,No-Anomaly
18236.jpg,No-Anomaly
13692.jpg,No-Anomaly
364.jpg,Offline-Module
8073.jpg,Hot-Spot-Multi
12686.jpg,No-Anomaly
15090.jpg,No-Anomaly
14407.jpg,No-Anomaly
10453.jpg,No-Anomaly
9898.jpg,Vegetation
3756.jpg,Cell-Multi
11817.jpg,No-Anomaly
4251.jpg,Cell-Multi
8961.jpg,Vegetation
18044.jpg,No-Anomaly
12061.jpg,No-Anomaly
15765.jpg,No-Anomaly
17129.jpg,No-Anomaly
8621.jpg,Vegetation
10751.jpg,No-Anomaly
9459.jpg,Vegetation
2245.jpg,Diode
9192.jpg,Vegetation
16025.jpg,No-Anomaly
16381.jpg,No-Anomaly
662.jpg,Offline-Module
16763.jpg,No-Anomaly
16298.jpg,No-Anomaly
10335.jpg,No-Anomaly
17856.jpg,No-Anomaly
12007.jpg,No-Anomaly
9651.jpg,Vegetation
2291.jpg,Diode
242.jpg,Offline-Module
4765.jpg,Cell-Multi
7466.jpg,Cracking
4711.jpg,Cell-Multi
15110.jpg,No-Anomaly
18170.jpg,No-Anomaly
14445.jpg,No-Anomaly
16643.jpg,No-Anomaly
14145.jpg,No-Anomaly
10963.jpg,No-Anomaly
11233.jpg,No-Anomaly
17936.jpg,No-Anomaly
721.jpg,Offline-Module
15561.jpg,No-Anomaly
12623.jpg,No-Anomaly
12939.jpg,No-Anomaly
13002.jpg,No-Anomaly
10054.jpg,No-Anomaly
2026.jpg,Diode
3953.jpg,Cell-Multi
6260.jpg,Cell
4333.jpg,Cell-Multi
18567.jpg,No-Anomaly
19988.jpg,No-Anomaly
10243.jpg,No-Anomaly
3424.jpg,Shadowing
18505.jpg,No-Anomaly
4009.jpg,Cell-Multi
18967.jpg,No-Anomaly
6656.jpg,Cell
13407.jpg,No-Anomaly
9990.jpg,Vegetation
5892.jpg,Cell
1134.jpg,Diode
1965.jpg,Diode
11889.jpg,No-Anomaly
18718.jpg,No-Anomaly
536.jpg,Offline-Module
3779.jpg,Cell-Multi
18814.jpg,No-Anomaly
18209.jpg,No-Anomaly
1946.jpg,Diode
9019.jpg,Vegetation
5167.jpg,Cell
3674.jpg,Cell-Multi
13076.jpg,No-Anomaly
5005.jpg,Cell
4808.jpg,Cell-Multi
4143.jpg,Cell-Multi
3298.jpg,Shadowing
12872.jpg,No-Anomaly
1404.jpg,Diode
17829.jpg,No-Anomaly
15548.jpg,No-Anomaly
14608.jpg,No-Anomaly
17740.jpg,No-Anomaly
15347.jpg,No-Anomaly
986.jpg,Diode-Multi
7168.jpg,Cracking
885.jpg,Diode-Multi
14883.jpg,No-Anomaly
1222.jpg,Diode
10935.jpg,No-Anomaly
2321.jpg,Diode
3776.jpg,Cell-Multi
9475.jpg,Vegetation
6331.jpg,Cell
4618.jpg,Cell-Multi
8035.jpg,Hot-Spot-Multi
2455.jpg,Diode
10285.jpg,No-Anomaly
17999.jpg,No-Anomaly
19543.jpg,No-Anomaly
7015.jpg,Cracking
10708.jpg,No-Anomaly
3496.jpg,Shadowing
11857.jpg,No-Anomaly
96.jpg,Offline-Module
17040.jpg,No-Anomaly
16835.jpg,No-Anomaly
13952.jpg,No-Anomaly
19309.jpg,No-Anomaly
6490.jpg,Cell
13651.jpg,No-Anomaly
12920.jpg,No-Anomaly
12940.jpg,No-Anomaly
11725.jpg,No-Anomaly
10209.jpg,No-Anomaly
15390.jpg,No-Anomaly
3575.jpg,Cell-Multi
9335.jpg,Vegetation
15184.jpg,No-Anomaly
4323.jpg,Cell-Multi
17299.jpg,No-Anomaly
4536.jpg,Cell-Multi
19012.jpg,No-Anomaly
16682.jpg,No-Anomaly
18857.jpg,No-Anomaly
8756.jpg,Vegetation
18680.jpg,No-Anomaly
15421.jpg,No-Anomaly
18451.jpg,No-Anomaly
17141.jpg,No-Anomaly
16971.jpg,No-Anomaly
13139.jpg,No-Anomaly
18072.jpg,No-Anomaly
8796.jpg,Vegetation
2888.jpg,Shadowing
19470.jpg,No-Anomaly
5592.jpg,Cell
320.jpg,Offline-Module
4091.jpg,Cell-Multi
7283.jpg,Cracking
16562.jpg,No-Anomaly
19013.jpg,No-Anomaly
5097.jpg,Cell
4582.jpg,Cell-Multi
15121.jpg,No-Anomaly
12259.jpg,No-Anomaly
14447.jpg,No-Anomaly
2649.jpg,Shadowing
5995.jpg,Cell
18374.jpg,No-Anomaly
11872.jpg,No-Anomaly
8878.jpg,Vegetation
988.jpg,Diode-Multi
13713.jpg,No-Anomaly
2494.jpg,Diode
16896.jpg,No-Anomaly
18958.jpg,No-Anomaly
13559.jpg,No-Anomaly
14233.jpg,No-Anomaly
4479.jpg,Cell-Multi
4107.jpg,Cell-Multi
7085.jpg,Cracking
14542.jpg,No-Anomaly
4826.jpg,Cell-Multi
3753.jpg,Cell-Multi
