img_id,label
12775,No-Anomaly
13294,No-Anomaly
10741,No-Anomaly
19701,No-Anomaly
3761,Cell-Multi
17853,No-Anomaly
16107,No-Anomaly
9808,Vegetation
96,Offline-Module
10454,No-Anomaly
19769,No-Anomaly
12244,No-Anomaly
12378,No-Anomaly
17178,No-Anomaly
9807,Vegetation
17740,No-Anomaly
12974,No-Anomaly
2527,Shadowing
12359,No-Anomaly
14653,No-Anomaly
7704,Cracking
16871,No-Anomaly
14716,No-Anomaly
18070,No-Anomaly
7202,Cracking
9541,Vegetation
17761,No-Anomaly
3604,Cell-Multi
9431,Vegetation
2880,Shadowing
9525,Vegetation
2828,Shadowing
17334,No-Anomaly
14883,No-Anomaly
395,Offline-Module
7740,Cracking
9477,Vegetation
14754,No-Anomaly
12131,No-Anomaly
17693,No-Anomaly
15489,No-Anomaly
149,Offline-Module
7215,Cracking
16742,No-Anomaly
2347,Diode
18726,No-Anomaly
19698,No-Anomaly
6056,Cell
18104,No-Anomaly
11520,No-Anomaly
11421,No-Anomaly
12532,No-Anomaly
14279,No-Anomaly
1374,Diode
18708,No-Anomaly
17457,No-Anomaly
692,Offline-Module
5081,Cell
6501,Cell
11031,No-Anomaly
6430,Cell
8706,Vegetation
16671,No-Anomaly
8745,Vegetation
12142,No-Anomaly
14412,No-Anomaly
15325,No-Anomaly
15358,No-Anomaly
15781,No-Anomaly
2448,Diode
19644,No-Anomaly
19490,No-Anomaly
10834,No-Anomaly
19986,No-Anomaly
3712,Cell-Multi
14039,No-Anomaly
1193,Diode
11369,No-Anomaly
6540,Cell
1239,Diode
3171,Shadowing
1765,Diode
3669,Cell-Multi
7692,Cracking
13015,No-Anomaly
4827,Cell-Multi
1863,Diode
8801,Vegetation
12893,No-Anomaly
13871,No-Anomaly
11527,No-Anomaly
14323,No-Anomaly
18976,No-Anomaly
3963,Cell-Multi
2062,Diode
11123,No-Anomaly
8124,Hot-Spot-Multi
15306,No-Anomaly
9248,Vegetation
6471,Cell
18571,No-Anomaly
3240,Shadowing
17354,No-Anomaly
19061,No-Anomaly
15234,No-Anomaly
13570,No-Anomaly
10334,No-Anomaly
8561,Vegetation
15248,No-Anomaly
651,Offline-Module
4043,Cell-Multi
12278,No-Anomaly
19706,No-Anomaly
6293,Cell
3336,Shadowing
10419,No-Anomaly
5465,Cell
5451,Cell
12437,No-Anomaly
6971,Cracking
10616,No-Anomaly
19494,No-Anomaly
19216,No-Anomaly
16535,No-Anomaly
14800,No-Anomaly
1447,Diode
10505,No-Anomaly
19503,No-Anomaly
10816,No-Anomaly
4333,Cell-Multi
9413,Vegetation
10814,No-Anomaly
15924,No-Anomaly
17253,No-Anomaly
15886,No-Anomaly
1523,Diode
2592,Shadowing
10931,No-Anomaly
5420,Cell
5855,Cell
588,Offline-Module
6281,Cell
15664,No-Anomaly
9361,Vegetation
18702,No-Anomaly
10265,No-Anomaly
5005,Cell
18866,No-Anomaly
7803,Cracking
18240,No-Anomaly
17066,No-Anomaly
12371,No-Anomaly
7895,Cracking
3439,Shadowing
18331,No-Anomaly
268,Offline-Module
14282,No-Anomaly
18492,No-Anomaly
3956,Cell-Multi
18295,No-Anomaly
3071,Shadowing
9415,Vegetation
17488,No-Anomaly
5430,Cell
1317,Diode
5641,Cell
17479,No-Anomaly
15449,No-Anomaly
3888,Cell-Multi
19468,No-Anomaly
5266,Cell
4018,Cell-Multi
18505,No-Anomaly
15477,No-Anomaly
18268,No-Anomaly
8314,Soiling
13903,No-Anomaly
18251,No-Anomaly
8302,Soiling
14405,No-Anomaly
6154,Cell
1244,Diode
2386,Diode
3489,Shadowing
4935,Cell
6034,Cell
4153,Cell-Multi
18824,No-Anomaly
2047,Diode
13486,No-Anomaly
12641,No-Anomaly
8677,Vegetation
19911,No-Anomaly
17340,No-Anomaly
8322,Soiling
3494,Shadowing
2644,Shadowing
11371,No-Anomaly
19183,No-Anomaly
15348,No-Anomaly
19048,No-Anomaly
13421,No-Anomaly
19234,No-Anomaly
18798,No-Anomaly
10384,No-Anomaly
5345,Cell
425,Offline-Module
13855,No-Anomaly
7493,Cracking
6106,Cell
11731,No-Anomaly
11504,No-Anomaly
16928,No-Anomaly
3271,Shadowing
18850,No-Anomaly
9484,Vegetation
14607,No-Anomaly
9186,Vegetation
906,Diode-Multi
17364,No-Anomaly
3243,Shadowing
540,Offline-Module
12216,No-Anomaly
4563,Cell-Multi
1686,Diode
16794,No-Anomaly
17524,No-Anomaly
19371,No-Anomaly
6889,Hot-Spot
11409,No-Anomaly
15206,No-Anomaly
5671,Cell
13682,No-Anomaly
6681,Cell
11373,No-Anomaly
14331,No-Anomaly
6347,Cell
15453,No-Anomaly
19253,No-Anomaly
17731,No-Anomaly
12771,No-Anomaly
14919,No-Anomaly
5316,Cell
10617,No-Anomaly
9362,Vegetation
17361,No-Anomaly
16811,No-Anomaly
18037,No-Anomaly
9891,Vegetation
11526,No-Anomaly
16702,No-Anomaly
6283,Cell
7728,Cracking
731,Offline-Module
5522,Cell
7357,Cracking
3302,Shadowing
13383,No-Anomaly
6081,Cell
9176,Vegetation
3866,Cell-Multi
11410,No-Anomaly
5539,Cell
18339,No-Anomaly
19217,No-Anomaly
14885,No-Anomaly
6359,Cell
19034,No-Anomaly
17207,No-Anomaly
12499,No-Anomaly
17375,No-Anomaly
9180,Vegetation
5866,Cell
16721,No-Anomaly
17482,No-Anomaly
12927,No-Anomaly
6068,Cell
2368,Diode
15153,No-Anomaly
10140,No-Anomaly
6027,Cell
18202,No-Anomaly
9172,Vegetation
17885,No-Anomaly
6995,Cracking
11919,No-Anomaly
12209,No-Anomaly
8143,Hot-Spot-Multi
12704,No-Anomaly
5994,Cell
14531,No-Anomaly
17873,No-Anomaly
2516,Shadowing
13523,No-Anomaly
5545,Cell
6279,Cell
947,Diode-Multi
18306,No-Anomaly
17654,No-Anomaly
4540,Cell-Multi
7227,Cracking
2759,Shadowing
3100,Shadowing
3250,Shadowing
8072,Hot-Spot-Multi
18220,No-Anomaly
17987,No-Anomaly
15946,No-Anomaly
14557,No-Anomaly
15070,No-Anomaly
17619,No-Anomaly
12174,No-Anomaly
17238,No-Anomaly
17459,No-Anomaly
17300,No-Anomaly
8819,Vegetation
12075,No-Anomaly
16316,No-Anomaly
18259,No-Anomaly
18109,No-Anomaly
2376,Diode
1537,Diode
16116,No-Anomaly
13186,No-Anomaly
12573,No-Anomaly
14027,No-Anomaly
9259,Vegetation
6310,Cell
9857,Vegetation
19424,No-Anomaly
11134,No-Anomaly
3093,Shadowing
8595,Vegetation
8921,Vegetation
6156,Cell
16337,No-Anomaly
8339,Soiling
5033,Cell
13,Offline-Module
14979,No-Anomaly
3910,Cell-Multi
12819,No-Anomaly
8829,Vegetation
12283,No-Anomaly
11708,No-Anomaly
14597,No-Anomaly
14517,No-Anomaly
14764,No-Anomaly
14571,No-Anomaly
8923,Vegetation
14499,No-Anomaly
1703,Diode
3426,Shadowing
18739,No-Anomaly
9918,Vegetation
12310,No-Anomaly
8363,Vegetation
1009,Diode
8364,Vegetation
13068,No-Anomaly
7356,Cracking
2066,Diode
4471,Cell-Multi
12784,No-Anomaly
16106,No-Anomaly
7268,Cracking
5859,Cell
15094,No-Anomaly
16154,No-Anomaly
533,Offline-Module
5663,Cell
19585,No-Anomaly
5376,Cell
4951,Cell
11770,No-Anomaly
7004,Cracking
15105,No-Anomaly
19660,No-Anomaly
16789,No-Anomaly
3400,Shadowing
4200,Cell-Multi
14790,No-Anomaly
3855,Cell-Multi
14397,No-Anomaly
306,Offline-Module
15935,No-Anomaly
8931,Vegetation
11050,No-Anomaly
4438,Cell-Multi
16754,No-Anomaly
12246,No-Anomaly
5947,Cell
13721,No-Anomaly
3710,Cell-Multi
5524,Cell
16221,No-Anomaly
8433,Vegetation
19459,No-Anomaly
760,Offline-Module
10254,No-Anomaly
666,Offline-Module
8737,Vegetation
11056,No-Anomaly
15330,No-Anomaly
4226,Cell-Multi
16629,No-Anomaly
17168,No-Anomaly
6431,Cell
14140,No-Anomaly
2767,Shadowing
2927,Shadowing
6383,Cell
12863,No-Anomaly
16230,No-Anomaly
13627,No-Anomaly
5201,Cell
11156,No-Anomaly
7981,Hot-Spot-Multi
19809,No-Anomaly
14954,No-Anomaly
5650,Cell
3519,Shadowing
1205,Diode
11515,No-Anomaly
9145,Vegetation
18743,No-Anomaly
12700,No-Anomaly
7792,Cracking
6170,Cell
7705,Cracking
1685,Diode
6517,Cell
705,Offline-Module
3540,Shadowing
11160,No-Anomaly
15910,No-Anomaly
1510,Diode
2063,Diode
7038,Cracking
6521,Cell
16036,No-Anomaly
18647,No-Anomaly
19801,No-Anomaly
4699,Cell-Multi
14444,No-Anomaly
7007,Cracking
14073,No-Anomaly
3281,Shadowing
5782,Cell
18279,No-Anomaly
8371,Vegetation
14214,No-Anomaly
865,Diode-Multi
18169,No-Anomaly
13364,No-Anomaly
12875,No-Anomaly
6301,Cell
11398,No-Anomaly
4708,Cell-Multi
7153,Cracking
7219,Cracking
17166,No-Anomaly
14949,No-Anomaly
6585,Cell
5918,Cell
9109,Vegetation
9342,Vegetation
482,Offline-Module
19248,No-Anomaly
14560,No-Anomaly
2295,Diode
16585,No-Anomaly
5132,Cell
18901,No-Anomaly
13565,No-Anomaly
1328,Diode
8479,Vegetation
16875,No-Anomaly
14835,No-Anomaly
15331,No-Anomaly
11495,No-Anomaly
15455,No-Anomaly
13549,No-Anomaly
7161,Cracking
8108,Hot-Spot-Multi
13815,No-Anomaly
2981,Shadowing
6678,Cell
17087,No-Anomaly
19565,No-Anomaly
10565,No-Anomaly
4065,Cell-Multi
14400,No-Anomaly
6918,Hot-Spot
4286,Cell-Multi
1004,Diode
18504,No-Anomaly
18716,No-Anomaly
10710,No-Anomaly
6119,Cell
7632,Cracking
4254,Cell-Multi
11951,No-Anomaly
17248,No-Anomaly
5928,Cell
9875,Vegetation
2208,Diode
6644,Cell
1089,Diode
13285,No-Anomaly
18948,No-Anomaly
9323,Vegetation
18535,No-Anomaly
391,Offline-Module
1958,Diode
5286,Cell
365,Offline-Module
12309,No-Anomaly
11054,No-Anomaly
11635,No-Anomaly
13157,No-Anomaly
308,Offline-Module
13072,No-Anomaly
1988,Diode
1722,Diode
13074,No-Anomaly
12586,No-Anomaly
2380,Diode
7784,Cracking
4711,Cell-Multi
8601,Vegetation
16130,No-Anomaly
13246,No-Anomaly
7883,Cracking
7545,Cracking
14487,No-Anomaly
3593,Cell-Multi
10186,No-Anomaly
13808,No-Anomaly
16374,No-Anomaly
3255,Shadowing
9795,Vegetation
12258,No-Anomaly
9461,Vegetation
8770,Vegetation
10323,No-Anomaly
1901,Diode
64,Offline-Module
4189,Cell-Multi
718,Offline-Module
14091,No-Anomaly
5166,Cell
6827,Hot-Spot
1242,Diode
7845,Cracking
6532,Cell
9136,Vegetation
12564,No-Anomaly
12338,No-Anomaly
1609,Diode
1875,Diode
18525,No-Anomaly
17060,No-Anomaly
5211,Cell
10215,No-Anomaly
8333,Soiling
12794,No-Anomaly
5215,Cell
18500,No-Anomaly
3700,Cell-Multi
913,Diode-Multi
5679,Cell
14876,No-Anomaly
19142,No-Anomaly
14613,No-Anomaly
16087,No-Anomaly
5320,Cell
4051,Cell-Multi
4911,Cell
6751,Hot-Spot
13878,No-Anomaly
19512,No-Anomaly
15642,No-Anomaly
10522,No-Anomaly
4838,Cell-Multi
7454,Cracking
2743,Shadowing
15380,No-Anomaly
12537,No-Anomaly
16347,No-Anomaly
16079,No-Anomaly
10122,No-Anomaly
1595,Diode
18950,No-Anomaly
14069,No-Anomaly
18424,No-Anomaly
2725,Shadowing
6826,Hot-Spot
14300,No-Anomaly
1034,Diode
917,Diode-Multi
17798,No-Anomaly
15671,No-Anomaly
2685,Shadowing
16048,No-Anomaly
19012,No-Anomaly
3778,Cell-Multi
17097,No-Anomaly
16052,No-Anomaly
7267,Cracking
12962,No-Anomaly
2757,Shadowing
2019,Diode
16912,No-Anomaly
8796,Vegetation
2614,Shadowing
4748,Cell-Multi
10691,No-Anomaly
15233,No-Anomaly
12753,No-Anomaly
2716,Shadowing
5396,Cell
15017,No-Anomaly
8860,Vegetation
5508,Cell
7095,Cracking
9651,Vegetation
6447,Cell
19884,No-Anomaly
13571,No-Anomaly
5578,Cell
3861,Cell-Multi
18828,No-Anomaly
18378,No-Anomaly
11806,No-Anomaly
2234,Diode
5555,Cell
7254,Cracking
3975,Cell-Multi
7637,Cracking
17185,No-Anomaly
13979,No-Anomaly
15892,No-Anomaly
11171,No-Anomaly
12606,No-Anomaly
12033,No-Anomaly
16698,No-Anomaly
5827,Cell
5956,Cell
19624,No-Anomaly
5755,Cell
18863,No-Anomaly
11100,No-Anomaly
5427,Cell
4778,Cell-Multi
13748,No-Anomaly
2534,Shadowing
8257,Soiling
4109,Cell-Multi
7204,Cracking
15507,No-Anomaly
14616,No-Anomaly
429,Offline-Module
9849,Vegetation
7757,Cracking
18744,No-Anomaly
2371,Diode
6876,Hot-Spot
5452,Cell
4616,Cell-Multi
1751,Diode
12513,No-Anomaly
16665,No-Anomaly
18660,No-Anomaly
5646,Cell
11642,No-Anomaly
4726,Cell-Multi
5688,Cell
5480,Cell
843,Diode-Multi
9150,Vegetation
10668,No-Anomaly
6374,Cell
2266,Diode
16695,No-Anomaly
11063,No-Anomaly
5115,Cell
9755,Vegetation
15282,No-Anomaly
12554,No-Anomaly
11253,No-Anomaly
9948,Vegetation
15752,No-Anomaly
14740,No-Anomaly
7154,Cracking
14418,No-Anomaly
11591,No-Anomaly
17991,No-Anomaly
10331,No-Anomaly
1028,Diode
2769,Shadowing
7587,Cracking
2246,Diode
1295,Diode
18666,No-Anomaly
10762,No-Anomaly
10438,No-Anomaly
8816,Vegetation
17527,No-Anomaly
8554,Vegetation
15756,No-Anomaly
18362,No-Anomaly
4381,Cell-Multi
4933,Cell
5356,Cell
7133,Cracking
13674,No-Anomaly
15110,No-Anomaly
18779,No-Anomaly
12287,No-Anomaly
14058,No-Anomaly
12797,No-Anomaly
11064,No-Anomaly
17,Offline-Module
6634,Cell
568,Offline-Module
9833,Vegetation
5978,Cell
14748,No-Anomaly
10155,No-Anomaly
2996,Shadowing
2253,Diode
17050,No-Anomaly
5030,Cell
4768,Cell-Multi
1532,Diode
16810,No-Anomaly
18287,No-Anomaly
894,Diode-Multi
1394,Diode
7613,Cracking
10865,No-Anomaly
12365,No-Anomaly
5340,Cell
18596,No-Anomaly
12507,No-Anomaly
9968,Vegetation
3521,Shadowing
13529,No-Anomaly
6207,Cell
19614,No-Anomaly
9134,Vegetation
2415,Diode
10619,No-Anomaly
14085,No-Anomaly
5878,Cell
7994,Hot-Spot-Multi
16975,No-Anomaly
9544,Vegetation
2154,Diode
17273,No-Anomaly
772,Offline-Module
12148,No-Anomaly
11103,No-Anomaly
5378,Cell
16043,No-Anomaly
19259,No-Anomaly
19713,No-Anomaly
17609,No-Anomaly
15736,No-Anomaly
11873,No-Anomaly
16768,No-Anomaly
6435,Cell
1767,Diode
13526,No-Anomaly
14010,No-Anomaly
4853,Cell
10863,No-Anomaly
1640,Diode
2160,Diode
15020,No-Anomaly
12820,No-Anomaly
4356,Cell-Multi
7353,Cracking
2401,Diode
1333,Diode
6984,Cracking
2787,Shadowing
1575,Diode
13135,No-Anomaly
10124,No-Anomaly
18033,No-Anomaly
6065,Cell
15255,No-Anomaly
8995,Vegetation
19395,No-Anomaly
9170,Vegetation
13055,No-Anomaly
17115,No-Anomaly
9555,Vegetation
1367,Diode
12541,No-Anomaly
17993,No-Anomaly
9494,Vegetation
12711,No-Anomaly
5100,Cell
12387,No-Anomaly
8129,Hot-Spot-Multi
10519,No-Anomaly
5156,Cell
3798,Cell-Multi
1565,Diode
11091,No-Anomaly
6042,Cell
9556,Vegetation
5023,Cell
16569,No-Anomaly
14852,No-Anomaly
10772,No-Anomaly
1423,Diode
19473,No-Anomaly
7718,Cracking
19989,No-Anomaly
16157,No-Anomaly
6305,Cell
11321,No-Anomaly
4342,Cell-Multi
8760,Vegetation
15495,No-Anomaly
3734,Cell-Multi
5127,Cell
13494,No-Anomaly
13088,No-Anomaly
1515,Diode
12608,No-Anomaly
18458,No-Anomaly
8589,Vegetation
1031,Diode
12137,No-Anomaly
19102,No-Anomaly
16961,No-Anomaly
12056,No-Anomaly
14310,No-Anomaly
14047,No-Anomaly
9545,Vegetation
6620,Cell
290,Offline-Module
287,Offline-Module
1334,Diode
5937,Cell
576,Offline-Module
6808,Hot-Spot
3914,Cell-Multi
9638,Vegetation
2339,Diode
7169,Cracking
15277,No-Anomaly
18598,No-Anomaly
2132,Diode
11685,No-Anomaly
17776,No-Anomaly
8422,Vegetation
13760,No-Anomaly
9644,Vegetation
1197,Diode
19079,No-Anomaly
5297,Cell
15456,No-Anomaly
6596,Cell
12243,No-Anomaly
4012,Cell-Multi
9519,Vegetation
12221,No-Anomaly
16672,No-Anomaly
8831,Vegetation
19682,No-Anomaly
11336,No-Anomaly
1509,Diode
12534,No-Anomaly
13030,No-Anomaly
19364,No-Anomaly
8152,Hot-Spot-Multi
19134,No-Anomaly
18927,No-Anomaly
12381,No-Anomaly
19865,No-Anomaly
1942,Diode
3470,Shadowing
864,Diode-Multi
13939,No-Anomaly
16759,No-Anomaly
2271,Diode
7269,Cracking
10975,No-Anomaly
19976,No-Anomaly
3037,Shadowing
16249,No-Anomaly
1364,Diode
2776,Shadowing
5314,Cell
2625,Shadowing
10809,No-Anomaly
10056,No-Anomaly
5410,Cell
16925,No-Anomaly
14549,No-Anomaly
7997,Hot-Spot-Multi
11936,No-Anomaly
381,Offline-Module
14581,No-Anomaly
3259,Shadowing
4414,Cell-Multi
7273,Cracking
18627,No-Anomaly
2514,Shadowing
186,Offline-Module
18522,No-Anomaly
12866,No-Anomaly
6094,Cell
472,Offline-Module
1850,Diode
16914,No-Anomaly
13667,No-Anomaly
2207,Diode
2440,Diode
8231,Soiling
13437,No-Anomaly
13276,No-Anomaly
7841,Cracking
12111,No-Anomaly
5003,Cell
2705,Shadowing
9157,Vegetation
13198,No-Anomaly
15265,No-Anomaly
17088,No-Anomaly
12252,No-Anomaly
10708,No-Anomaly
14666,No-Anomaly
7962,Hot-Spot-Multi
13100,No-Anomaly
2740,Shadowing
11466,No-Anomaly
4534,Cell-Multi
8095,Hot-Spot-Multi
4168,Cell-Multi
3541,Shadowing
16054,No-Anomaly
6260,Cell
19240,No-Anomaly
10303,No-Anomaly
9853,Vegetation
18249,No-Anomaly
17720,No-Anomaly
18176,No-Anomaly
12880,No-Anomaly
15391,No-Anomaly
3289,Shadowing
14468,No-Anomaly
19044,No-Anomaly
16995,No-Anomaly
4527,Cell-Multi
5624,Cell
4009,Cell-Multi
19529,No-Anomaly
3095,Shadowing
9216,Vegetation
15249,No-Anomaly
15340,No-Anomaly
3733,Cell-Multi
10442,No-Anomaly
228,Offline-Module
3351,Shadowing
7813,Cracking
3912,Cell-Multi
16614,No-Anomaly
3349,Shadowing
6077,Cell
10920,No-Anomaly
17351,No-Anomaly
4188,Cell-Multi
3409,Shadowing
14038,No-Anomaly
11334,No-Anomaly
13524,No-Anomaly
19747,No-Anomaly
488,Offline-Module
7638,Cracking
11213,No-Anomaly
2161,Diode
4467,Cell-Multi
2479,Diode
4040,Cell-Multi
9020,Vegetation
10575,No-Anomaly
7187,Cracking
507,Offline-Module
15108,No-Anomaly
3367,Shadowing
4011,Cell-Multi
12175,No-Anomaly
11383,No-Anomaly
12251,No-Anomaly
18913,No-Anomaly
12986,No-Anomaly
11895,No-Anomaly
7112,Cracking
8822,Vegetation
811,Offline-Module
17470,No-Anomaly
6975,Cracking
16025,No-Anomaly
11067,No-Anomaly
9629,Vegetation
13492,No-Anomaly
10936,No-Anomaly
11254,No-Anomaly
5576,Cell
10311,No-Anomaly
1309,Diode
8022,Hot-Spot-Multi
16762,No-Anomaly
6331,Cell
10047,No-Anomaly
17471,No-Anomaly
11796,No-Anomaly
8352,Soiling
17703,No-Anomaly
1496,Diode
13177,No-Anomaly
4814,Cell-Multi
17493,No-Anomaly
13016,No-Anomaly
15461,No-Anomaly
6219,Cell
5048,Cell
14298,No-Anomaly
6446,Cell
13816,No-Anomaly
18780,No-Anomaly
18363,No-Anomaly
16788,No-Anomaly
10271,No-Anomaly
7563,Cracking
10569,No-Anomaly
6654,Cell
18951,No-Anomaly
9685,Vegetation
10387,No-Anomaly
13789,No-Anomaly
3065,Shadowing
11956,No-Anomaly
6640,Cell
2039,Diode
6218,Cell
2215,Diode
12640,No-Anomaly
12642,No-Anomaly
10988,No-Anomaly
19230,No-Anomaly
16541,No-Anomaly
10689,No-Anomaly
10094,No-Anomaly
4108,Cell-Multi
5565,Cell
18802,No-Anomaly
9468,Vegetation
11540,No-Anomaly
1752,Diode
3170,Shadowing
3077,Shadowing
4482,Cell-Multi
7940,Hot-Spot-Multi
11950,No-Anomaly
17863,No-Anomaly
19091,No-Anomaly
18908,No-Anomaly
10393,No-Anomaly
4457,Cell-Multi
7263,Cracking
207,Offline-Module
3982,Cell-Multi
942,Diode-Multi
16192,No-Anomaly
1210,Diode
9689,Vegetation
1555,Diode
3685,Cell-Multi
3293,Shadowing
9707,Vegetation
1261,Diode
8673,Vegetation
9169,Vegetation
18550,No-Anomaly
11238,No-Anomaly
17288,No-Anomaly
14787,No-Anomaly
17830,No-Anomaly
17452,No-Anomaly
11077,No-Anomaly
16732,No-Anomaly
2560,Shadowing
6597,Cell
12770,No-Anomaly
1934,Diode
1778,Diode
4923,Cell
362,Offline-Module
11738,No-Anomaly
19718,No-Anomaly
8218,Soiling
16251,No-Anomaly
8044,Hot-Spot-Multi
6769,Hot-Spot
8518,Vegetation
15231,No-Anomaly
80,Offline-Module
7427,Cracking
13474,No-Anomaly
5385,Cell
129,Offline-Module
17179,No-Anomaly
18272,No-Anomaly
6180,Cell
18229,No-Anomaly
19190,No-Anomaly
13106,No-Anomaly
19236,No-Anomaly
2605,Shadowing
2223,Diode
1358,Diode
19003,No-Anomaly
1250,Diode
14708,No-Anomaly
4415,Cell-Multi
4519,Cell-Multi
16386,No-Anomaly
8562,Vegetation
10304,No-Anomaly
25,Offline-Module
18155,No-Anomaly
7341,Cracking
1336,Diode
2255,Diode
17217,No-Anomaly
11295,No-Anomaly
19276,No-Anomaly
19088,No-Anomaly
17407,No-Anomaly
18179,No-Anomaly
9648,Vegetation
8326,Soiling
5939,Cell
9529,Vegetation
2888,Shadowing
12388,No-Anomaly
12220,No-Anomaly
7731,Cracking
19352,No-Anomaly
12834,No-Anomaly
16588,No-Anomaly
8384,Vegetation
262,Offline-Module
1574,Diode
7218,Cracking
8050,Hot-Spot-Multi
16515,No-Anomaly
12112,No-Anomaly
4712,Cell-Multi
17458,No-Anomaly
6159,Cell
1370,Diode
18214,No-Anomaly
19889,No-Anomaly
15028,No-Anomaly
13521,No-Anomaly
2856,Shadowing
5295,Cell
19824,No-Anomaly
11349,No-Anomaly
7037,Cracking
18516,No-Anomaly
18829,No-Anomaly
9036,Vegetation
10887,No-Anomaly
2501,Shadowing
5923,Cell
98,Offline-Module
11279,No-Anomaly
12997,No-Anomaly
5892,Cell
9448,Vegetation
15828,No-Anomaly
5111,Cell
14564,No-Anomaly
19674,No-Anomaly
13624,No-Anomaly
15773,No-Anomaly
6868,Hot-Spot
13353,No-Anomaly
12526,No-Anomaly
11618,No-Anomaly
7764,Cracking
7181,Cracking
9047,Vegetation
16634,No-Anomaly
2186,Diode
13137,No-Anomaly
12533,No-Anomaly
9550,Vegetation
11908,No-Anomaly
9947,Vegetation
9841,Vegetation
10210,No-Anomaly
13849,No-Anomaly
6910,Hot-Spot
10862,No-Anomaly
16095,No-Anomaly
16716,No-Anomaly
13680,No-Anomaly
5777,Cell
13563,No-Anomaly
7485,Cracking
10992,No-Anomaly
10731,No-Anomaly
10394,No-Anomaly
7735,Cracking
16545,No-Anomaly
7279,Cracking
10400,No-Anomaly
5920,Cell
11660,No-Anomaly
6520,Cell
16680,No-Anomaly
3788,Cell-Multi
15900,No-Anomaly
11630,No-Anomaly
1293,Diode
2092,Diode
18651,No-Anomaly
6462,Cell
10861,No-Anomaly
5403,Cell
4861,Cell
2468,Diode
3744,Cell-Multi
3432,Shadowing
1087,Diode
1056,Diode
3047,Shadowing
9956,Vegetation
234,Offline-Module
17134,No-Anomaly
8695,Vegetation
5682,Cell
14158,No-Anomaly
15610,No-Anomaly
2869,Shadowing
5039,Cell
6235,Cell
4688,Cell-Multi
10355,No-Anomaly
12544,No-Anomaly
17513,No-Anomaly
5381,Cell
3031,Shadowing
15997,No-Anomaly
19461,No-Anomaly
10013,No-Anomaly
18576,No-Anomaly
2072,Diode
14585,No-Anomaly
6771,Hot-Spot
16449,No-Anomaly
827,Diode-Multi
12555,No-Anomaly
11888,No-Anomaly
4160,Cell-Multi
11430,No-Anomaly
17441,No-Anomaly
14227,No-Anomaly
872,Diode-Multi
4344,Cell-Multi
2003,Diode
8224,Soiling
10043,No-Anomaly
13439,No-Anomaly
7847,Cracking
3735,Cell-Multi
10817,No-Anomaly
7470,Cracking
11625,No-Anomaly
15112,No-Anomaly
12669,No-Anomaly
13041,No-Anomaly
1663,Diode
1780,Diode
6182,Cell
9459,Vegetation
16235,No-Anomaly
17832,No-Anomaly
17085,No-Anomaly
12832,No-Anomaly
12226,No-Anomaly
703,Offline-Module
13695,No-Anomaly
14,Offline-Module
13876,No-Anomaly
14283,No-Anomaly
7471,Cracking
7334,Cracking
4934,Cell
17692,No-Anomaly
1236,Diode
18714,No-Anomaly
4357,Cell-Multi
13368,No-Anomaly
7884,Cracking
10909,No-Anomaly
14791,No-Anomaly
7800,Cracking
15576,No-Anomaly
11765,No-Anomaly
16770,No-Anomaly
14005,No-Anomaly
8959,Vegetation
5842,Cell
8483,Vegetation
4634,Cell-Multi
19814,No-Anomaly
3809,Cell-Multi
18352,No-Anomaly
7402,Cracking
15915,No-Anomaly
13655,No-Anomaly
3156,Shadowing
3125,Shadowing
9913,Vegetation
14233,No-Anomaly
14046,No-Anomaly
16697,No-Anomaly
5589,Cell
3260,Shadowing
19859,No-Anomaly
9153,Vegetation
11338,No-Anomaly
6254,Cell
7405,Cracking
11111,No-Anomaly
4924,Cell
4455,Cell-Multi
9702,Vegetation
3420,Shadowing
9955,Vegetation
15598,No-Anomaly
10237,No-Anomaly
13069,No-Anomaly
14154,No-Anomaly
17568,No-Anomaly
18469,No-Anomaly
16653,No-Anomaly
3729,Cell-Multi
4179,Cell-Multi
11701,No-Anomaly
8590,Vegetation
19446,No-Anomaly
16519,No-Anomaly
8696,Vegetation
16668,No-Anomaly
4870,Cell
15031,No-Anomaly
10460,No-Anomaly
15085,No-Anomaly
14342,No-Anomaly
4389,Cell-Multi
5144,Cell
14315,No-Anomaly
10352,No-Anomaly
680,Offline-Module
7809,Cracking
5001,Cell
3586,Cell-Multi
244,Offline-Module
3253,Shadowing
2198,Diode
12601,No-Anomaly
6443,Cell
18833,No-Anomaly
13742,No-Anomaly
5666,Cell
15327,No-Anomaly
9893,Vegetation
12604,No-Anomaly
10905,No-Anomaly
15155,No-Anomaly
1737,Diode
5463,Cell
14906,No-Anomaly
14034,No-Anomaly
10298,No-Anomaly
16511,No-Anomaly
377,Offline-Module
4103,Cell-Multi
4339,Cell-Multi
2389,Diode
18029,No-Anomaly
17834,No-Anomaly
15611,No-Anomaly
11780,No-Anomaly
4192,Cell-Multi
1715,Diode
12469,No-Anomaly
2436,Diode
1719,Diode
9271,Vegetation
13763,No-Anomaly
6405,Cell
19902,No-Anomaly
7193,Cracking
13889,No-Anomaly
15528,No-Anomaly
1186,Diode
12824,No-Anomaly
13630,No-Anomaly
19334,No-Anomaly
12423,No-Anomaly
2934,Shadowing
1182,Diode
12620,No-Anomaly
6619,Cell
